F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Emotion_Code,Emotion
21.984524,0.44695717,18.59489,20.885721,21.733814,3.1389236,176.26237,68.7106,2074.4084,2055.886,0.37193397,0.9165586,0.103197694,0.16664132,0.6576003,0.5544026,7.8966665,4.1450953,8.057909,6.8342304,0.16685635,1.2793746,7.6344285,1.290677,7.1880193,1.2347891,7.979221,1.0898908,4.6924133,1.8173146,0.047538172,0.6138544,2.113262,0.511271,-1.9609873,-1.5789069,13.254272,2.5212488,12.867215,0.79176044,768.8823,0.3567389,1123.4152,0.26620793,-170.08577,-0.38375625,1818.3224,0.17204435,901.7109,0.3692077,-168.84193,-0.38475317,2818.3508,0.117311075,806.1839,0.5457673,-168.42802,-0.38648844,-9.361484,-0.84374464,16.5961,0.5911212,-0.013587223,-2.5905232,-0.006785139,-1.0989022,0.3331563,0.6695317,16.705418,0.69588524,4.869159,2.3909736,10.172611,1.0172619,6.1245217,2.0769706,-5.1770906,12.926941,-0.013645895,0.00032277877,0.13306145,3.2692308,2.1359222,0.07363636,0.063856766,0.3425,0.3894467,-38.77776,3,sad
21.657188,0.11368039,19.832897,21.365477,23.366745,3.5338478,114.459816,137.20378,34.081203,50.695175,1.4719931,0.83877313,0.24117047,1.1308781,2.4708638,2.2296934,38.50896,20.21587,29.227438,15.242364,1.2475144,0.92777437,16.39841,0.830449,5.607166,1.5632311,17.26464,0.8443931,-10.154125,-1.7552123,0.07433939,2.645878,1.7648593,0.6206105,0.6847197,5.818747,6.9432855,1.6075253,18.575779,0.5217267,659.4339,0.4076351,1030.8197,0.19816586,-77.0941,-1.1378646,1765.9266,0.1960389,619.5013,0.4362998,-81.60982,-1.0292903,2813.4592,0.13459477,583.359,0.41942087,-81.85513,-1.023852,-11.521022,-0.59216857,18.163836,0.41239974,0.019056255,1.8906633,-0.02192741,-0.6174602,1.6204612,0.6874344,23.498749,0.41440168,5.1038537,1.7006098,20.679976,0.7925857,-13.55054,-1.4840035,-3.2335503,11.136477,-0.016009608,-0.0024705396,0.6323194,5.194805,3.3003302,0.18399999,0.12009996,0.107777774,0.15767601,-21.34739,1,neutral
39.052723,0.099781536,37.44166,38.6592,42.34582,4.9041595,147.47986,58.262295,47.0503,24.639345,2.0356271,0.81004786,0.14365193,2.0045793,3.753023,3.609371,34.96268,19.650496,38.388073,18.573915,1.6865569,0.9669556,6.9721184,1.1067457,-20.454958,-0.7681707,-4.789185,-2.265321,-15.75169,-1.1717466,0.034479983,1.4148462,1.2608415,0.8011603,3.5929193,1.467485,3.9120374,2.0219374,9.029562,0.98505723,1008.36847,0.19984464,719.0965,0.33811173,-56.057957,-1.6463294,2105.3489,0.109145835,661.5595,0.53921217,-52.13247,-1.6903965,3217.3252,0.08729234,551.02686,0.6936601,-54.336254,-1.5958154,1.4767034,3.3302684,6.5482,1.1170524,0.08189537,0.40189877,-0.006549302,-1.474138,2.3151026,0.6630248,7.377037,1.022377,-25.101866,-0.5272881,-5.3677173,-2.3102787,-23.106054,-0.693862,2.9030387,11.5748005,0.10403434,0.021127326,0.34005076,4.4444447,1.8181818,0.39,0.1419507,0.13499999,0.13499999,-19.866411,2,happy
29.357714,0.12008421,27.207989,30.929459,32.06077,4.8527794,84.2617,48.679688,63.09736,65.09029,1.9453012,0.9638554,0.13117681,1.7199676,3.4565976,3.3254209,31.12258,23.756397,41.081623,30.214912,1.7852592,1.1995573,7.4159513,1.8224503,-1.8553038,-6.0342464,3.2771437,3.729858,-3.7356484,-3.454862,0.056375884,1.4688199,1.4915246,0.5789195,-0.21081632,-12.757647,-2.089257,-3.8137984,9.003058,0.6690854,884.6787,0.36345848,907.8438,0.34135064,-114.276726,-0.80143774,1941.19,0.19014885,734.0434,0.46417075,-115.483055,-0.78022933,2995.2673,0.13212182,694.09906,0.49043486,-116.60974,-0.7606216,-4.310671,-0.9811057,12.713062,0.54752505,0.037179742,1.1248944,-0.017379379,-0.513568,3.42827,0.641152,15.442869,0.5979341,-6.3320723,-2.051978,4.657924,3.487254,-12.463119,-1.0068324,0.2891485,8.501524,0.028246319,0.005376779,0.62383467,3.301887,2.8985507,0.14666666,0.034960296,0.15142857,0.118975215,-18.508781,2,happy
33.150593,0.19397609,26.605885,34.368088,38.25479,11.648907,320.1528,292.9984,137.14214,169.06474,1.8112777,0.7093885,0.39532733,1.7681565,3.0301108,2.6347835,27.28285,19.910526,23.948174,11.265595,1.5201033,0.9933712,7.7534165,1.7730714,-0.16046692,-70.7138,0.72781366,19.50188,-13.801425,-1.046277,0.029692393,1.1551701,1.4532604,0.5431782,2.041538,2.6791816,1.6045871,6.8647704,10.734588,2.2572591,738.9593,0.41996887,965.0983,0.29655728,-95.27271,-0.98982733,1816.4463,0.21221615,686.388,0.63833225,-86.62457,-1.0127872,2912.3699,0.11740826,598.065,0.64018035,-88.091156,-0.97247964,-5.1777673,-1.2014248,13.829362,0.60636866,0.06687853,0.6618397,-0.017787566,-0.71908396,2.2413924,0.6757625,14.09583,0.7252752,-1.9353944,-6.325895,0.78699005,20.222315,-19.91488,-0.7430691,2.227546,4.751353,0.024809511,0.0013956152,0.5498769,4.411765,2.9850748,0.196,0.16906805,0.10727273,0.06716207,-20.008638,2,happy
20.53579,0.10412831,18.95965,20.684744,22.420794,3.4611435,170.07074,124.54409,73.22452,128.59569,1.3637367,0.87518257,0.16319671,1.1481158,2.4191012,2.2559044,29.02831,14.744776,21.622883,12.341401,1.187679,0.98984635,16.521704,0.72789514,6.853951,1.3157716,20.519825,0.8998119,-6.8236628,-2.1956115,0.028767893,0.93340045,1.9502034,0.7016075,-0.101680264,-35.654144,4.868011,2.5989957,18.489641,0.60531825,539.7251,0.44456658,1072.8301,0.25614938,-80.96694,-1.1082101,1687.3268,0.18563683,588.90265,0.5245601,-89.158745,-0.9299775,2643.7834,0.1185913,722.9677,0.38104537,-87.41677,-0.9650007,-11.897322,-0.5001621,18.309011,0.3820976,0.015471876,2.5954735,-0.022455491,-0.5736213,1.5434691,0.73155344,22.403837,0.4121823,7.5684085,1.3655707,25.640886,0.79858035,-10.006551,-1.6949378,-4.7479596,10.64261,-0.007728263,-0.008531232,0.6365121,4.026846,3.6199095,0.160625,0.11535103,0.099999994,0.085088186,-21.467327,1,neutral
32.511982,0.4363481,21.28261,25.093077,52.210083,30.927473,335.82306,271.06802,208.66154,129.61752,0.25243166,1.3243698,0.08513261,0.09383427,0.38893875,0.30380616,6.0932064,5.104428,4.889951,3.5645814,0.089557074,1.9279112,0.7774155,10.129456,6.2554417,1.5214435,9.466534,0.8609537,5.6081834,1.2483367,0.08197013,0.66405296,1.9563358,0.5806693,-1.4836721,-2.2935758,-0.6636887,-14.352452,-0.19144261,-77.146194,924.51404,0.42974812,805.02155,0.3703791,-184.85985,-0.27098405,1977.8977,0.17258313,754.27356,0.41582593,-181.92877,-0.29671243,2944.1858,0.12458123,738.31976,0.30952272,-181.35031,-0.30403167,-1.5182219,-9.978811,10.040776,1.3041246,-0.017350135,-2.0574079,0.0030428784,4.0385885,0.34821528,0.9052929,1.8737324,8.10591,1.8703247,8.438467,22.92749,0.42427936,10.376105,0.81353116,-2.912854,10.517392,-0.005476883,0.0033568363,0.060989134,1.7758046,1.2276785,0.07272727,0.037680693,0.79099995,0.9561009,-42.37975,3,sad
37.17565,0.115362264,33.933617,38.872456,40.109623,6.1760063,167.72789,90.11163,97.900665,66.36346,2.287428,0.6562478,0.67339045,2.293177,3.620311,2.9469206,39.02389,20.97104,35.095398,16.938906,2.0289137,0.92810833,6.669484,1.2369416,-7.738296,-1.5899208,-1.8164233,-6.794146,-19.009302,-1.0843434,0.07590193,2.0276556,1.387182,0.5794317,1.8023769,2.8930357,1.2970023,5.7199783,8.991026,0.9166704,881.7065,0.28589085,883.9562,0.33604732,-73.219124,-1.2660067,2062.2446,0.15636948,547.0442,0.57512903,-70.249756,-1.1959109,3113.1013,0.098398626,629.3201,0.42987573,-69.34649,-1.2210175,-3.266201,-1.5628225,10.269092,0.57793653,0.06274254,0.61600065,-0.018328434,-0.77238715,2.593702,0.7380226,8.765298,0.79013133,-7.5579357,-1.351464,-4.4182277,-2.9058871,-27.079971,-0.72416246,0.46901992,7.844001,0.007159571,-0.0038187427,0.9944299,5.91133,2.5252526,0.256,0.32763392,0.08,0.049569573,-18.986116,2,happy
37.26416,0.11381934,34.583202,36.696407,40.729958,6.146755,251.47221,190.22508,46.977516,32.64983,2.6861432,0.58635944,1.0726315,2.817036,4.0133634,2.940732,40.78721,18.844547,43.153008,19.383642,2.5686326,0.87977153,1.3678461,10.149478,-6.7020736,-1.8820338,9.141051,1.8160467,-16.63939,-1.2946681,0.04233634,1.4036238,1.3637315,0.6196135,0.2852974,13.615291,0.1519702,46.089592,-0.30093592,-37.583076,944.7399,0.25982082,671.7742,0.6652889,-59.660145,-1.3943138,2075.73,0.14348388,771.80273,0.4964193,-52.79091,-1.5246495,3079.5925,0.103136964,637.9171,0.467258,-52.56384,-1.5338649,1.5072414,5.8259645,4.9414597,2.2366948,0.052319776,0.82297367,-0.011595178,-0.90645486,3.130329,0.75689423,3.0321395,4.240628,-10.369132,-1.0397247,8.977778,1.9928173,-22.150955,-0.97584057,1.2017938,5.7785335,0.013686724,-0.00490073,1.2930632,5.7591624,3.2432435,0.22,0.10785793,0.076,0.051999997,-17.817179,2,happy
31.730982,0.4452395,21.907648,24.320616,54.3391,32.43145,374.11353,447.9408,117.02451,95.88965,0.17606091,1.026841,0.087842986,0.09608765,0.2250559,0.13721292,7.3359885,6.684693,3.724052,3.5742977,0.05069263,1.6026183,3.0455768,2.1622627,8.207103,0.95091456,8.366013,0.9732368,5.8361406,1.2199849,0.046779387,0.42661294,2.0834038,0.5001181,-1.51314,-2.4840693,-2.197623,-8.998208,2.5170608,7.5935826,767.03406,0.4025834,928.8605,0.47689962,-193.1401,-0.17716007,1810.3772,0.19001257,801.94086,0.42281634,-190.20865,-0.21061595,2830.1804,0.12797788,826.9962,0.4944323,-189.75313,-0.2173252,-3.552881,-3.4351273,9.977125,1.2061677,-0.0012423842,-30.647638,-0.0051507456,-2.6164036,0.17512967,0.8608022,6.6513243,2.0210965,3.1360917,3.9543998,16.774405,0.6770879,4.0389915,3.7511623,-4.3752894,11.9612875,-0.0034309311,0.0013340837,0.042994045,1.3590845,0.86145014,0.056666665,0.02924988,0.92642856,0.9210755,-48.66574,3,sad
